fold,eğitim_recall_score,validasyon_recall_score
1,0.8461538461538461,1.0
2,0.8636363636363636,0.7142857142857143
3,0.8484848484848485,0.7142857142857143
4,0.8333333333333334,0.7142857142857143
5,0.8484848484848485,0.8571428571428571
6,0.8333333333333334,1.0
7,0.8333333333333334,0.7142857142857143
8,0.8181818181818182,0.7142857142857143
9,0.8461538461538461,0.75
10,0.8307692307692308,0.75
